sp	long	lat	base
proceratophrys_boiei	-42.5333	-22.2667	idigbio
proceratophrys_boiei	-44.13556	-22.72306	idigbio
proceratophrys_boiei	-44.44667	-22.46889	idigbio
proceratophrys_boiei	-49.964917	-25.064361	idigbio
proceratophrys_boiei	-41.945	-22.52694	idigbio
proceratophrys_boiei	-42.96556	-22.41222	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-49.5667	-28.6667	idigbio
proceratophrys_boiei	-42.98	-22.43	idigbio
proceratophrys_boiei	-43.2075	-22.90278	idigbio
proceratophrys_boiei	-48.9333	-26.2	idigbio
proceratophrys_boiei	-40.600278	-19.935556	idigbio
proceratophrys_boiei	-43.23333	-22.93333	idigbio
proceratophrys_boiei	-37.31056	-10.99806	idigbio
proceratophrys_boiei	-43.10361	-22.88333	idigbio
proceratophrys_boiei	-42.98	-22.43	idigbio
proceratophrys_boiei	-42.88194	-20.75389	idigbio
proceratophrys_boiei	-44.13556	-22.72306	idigbio
proceratophrys_boiei	-43.10361	-22.88333	idigbio
proceratophrys_boiei	-40.600278	-19.935556	idigbio
proceratophrys_boiei	-43.2075	-22.90278	idigbio
proceratophrys_boiei	-41.19833	-20.91417	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-42.53111	-22.28194	idigbio
proceratophrys_boiei	-42.9097222	-21.9577778	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-48.371389	-24.097778	idigbio
proceratophrys_boiei	-42.98194	-22.53722	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-42.02972	-20.80833	idigbio
proceratophrys_boiei	-40.746111	-20.040556	idigbio
proceratophrys_boiei	-48.54278	-25.8175	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-42.139444	-19.790556	idigbio
proceratophrys_boiei	-42.98194	-22.53722	idigbio
proceratophrys_boiei	-42.98194	-22.53722	idigbio
proceratophrys_boiei	-42.98194	-22.53722	idigbio
proceratophrys_boiei	-42.98	-22.43	idigbio
proceratophrys_boiei	-48.69	-24.68	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-43.9333	-19.9167	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-43.23333	-22.9	idigbio
proceratophrys_boiei	-41.184722	-20.603611	idigbio
proceratophrys_boiei	-41.18472	-20.60361	idigbio
proceratophrys_boiei	-44.29028	-22.41972	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-43.10361	-22.88333	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-41.023056	-20.401944	idigbio
proceratophrys_boiei	-42.5575	-22.3731389	idigbio
proceratophrys_boiei	-42.98194	-22.53722	idigbio
proceratophrys_boiei	-43.23333	-22.93333	idigbio
proceratophrys_boiei	-44.13556	-22.72306	idigbio
proceratophrys_boiei	-42.96556	-22.41222	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-48.84556	-26.30444	idigbio
proceratophrys_boiei	-43.2075	-22.90278	idigbio
proceratophrys_boiei	-39.78278	-16.58389	idigbio
proceratophrys_boiei	-42.96556	-22.41222	idigbio
proceratophrys_boiei	-42.139444	-19.790556	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-42.98194	-22.53722	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
proceratophrys_boiei	-42.139444	-19.790556	idigbio
proceratophrys_boiei	-49.02167	-27.6725	idigbio
proceratophrys_boiei	-49.25	-25.4167	idigbio
proceratophrys_boiei	-42.65306	-22.4625	idigbio
proceratophrys_boiei	-42.96556	-22.41222	idigbio
proceratophrys_boiei	-43.4075	-20.07472	idigbio
